33	40	22	1 1 0 0 
187	195	4	0 0 1 1 
206	213	34	1 1 0 0 
39	39	29	0 0 1 1 
9	16	7	1 1 0 1 
192	197	1	1 1 1 0 
42	48	32	0 1 0 1 
101	103	21	0 1 1 0 
178	187	9	1 0 0 1 
28	35	40	0 1 0 0 
14	20	46	1 0 0 1 
27	30	1	1 1 1 1 
239	240	31	1 1 0 0 
103	106	7	0 0 0 0 
234	243	36	1 0 1 0 
152	153	47	1 0 1 1 
182	185	49	0 0 1 0 
235	235	15	1 0 1 1 
95	103	12	1 0 1 0 
72	73	27	1 1 1 0 
75	82	30	1 1 0 1 
214	214	42	1 1 0 0 
6	9	47	1 0 0 1 
155	164	27	0 1 1 0 
141	141	40	0 0 0 1 
164	172	46	1 1 0 1 
66	68	21	0 1 0 0 
207	214	8	1 1 0 0 
156	156	1	1 0 1 0 
243	248	34	0 0 0 1 
63	72	2	1 0 0 0 
48	49	16	1 0 0 0 
215	219	29	1 1 1 1 
122	128	48	1 0 1 1 
176	185	37	0 0 0 0 
87	92	2	0 0 1 0 
185	187	6	0 1 0 0 
115	120	11	1 0 1 0 
164	169	35	0 0 0 0 
140	141	42	0 0 1 0 
174	182	40	0 1 0 1 
105	113	46	1 0 0 1 
50	55	10	1 1 0 1 
153	160	22	1 0 1 1 
152	161	13	1 0 0 1 
103	104	40	1 0 1 1 
189	193	27	1 0 1 0 
43	50	35	0 1 1 0 
104	105	35	1 0 0 1 
124	125	37	1 0 0 0 
44	45	0	0 1 0 0 
212	215	41	0 0 1 0 
42	49	2	1 0 0 1 
175	180	42	1 1 0 0 
196	199	35	0 0 1 1 
107	114	12	1 1 0 0 
236	244	26	0 1 0 0 
145	150	30	1 1 1 1 
230	234	45	1 0 1 0 
28	35	9	1 0 0 0 
109	117	2	1 1 0 0 
83	84	33	0 1 0 1 
67	71	29	1 0 1 1 
239	245	49	0 1 0 0 
187	196	30	0 1 0 1 
121	123	35	0 0 1 0 
109	114	37	0 1 1 0 
186	192	34	0 0 0 1 
146	151	15	0 1 1 1 
37	42	13	0 1 0 1 
113	122	26	0 0 0 1 
146	154	48	0 0 1 0 
33	36	6	0 1 1 1 
126	131	10	1 1 1 0 
167	174	49	0 1 1 1 
98	103	21	0 0 0 0 
9	10	17	1 1 0 0 
243	252	14	0 0 1 0 
4	4	47	1 1 1 0 
195	202	48	1 1 0 1 
240	246	22	0 1 0 0 
20	24	13	0 0 1 1 
141	145	18	0 0 1 1 
216	225	37	0 1 0 0 
134	139	29	0 0 1 1 
156	159	30	1 0 1 0 
75	80	25	1 1 1 0 
57	61	14	1 1 0 1 
137	144	1	1 0 0 0 
154	158	40	1 1 1 0 
75	82	2	0 1 0 0 
13	16	27	0 1 0 0 
154	156	49	1 1 1 1 
160	167	37	0 1 0 1 
165	166	7	0 1 0 1 
60	65	22	1 1 0 0 
64	70	39	1 1 1 1 
164	167	19	0 1 0 0 
33	39	16	1 0 0 1 
190	199	4	0 1 1 1 
44	48	11	1 0 1 0 
46	55	6	1 0 0 1 
182	188	9	0 0 0 1 
192	197	18	1 1 1 1 
94	102	26	0 1 1 1 
49	53	1	1 0 0 0 
38	47	9	0 1 1 1 
3	5	19	1 1 0 1 
120	123	7	0 1 1 1 
48	51	19	0 0 0 0 
163	164	23	0 0 0 1 
127	136	39	1 1 0 0 
64	68	11	0 1 1 0 
233	239	2	1 1 1 0 
195	197	7	0 0 0 0 
27	31	30	1 0 0 1 
63	70	45	0 0 1 1 
97	106	34	1 0 1 0 
204	206	34	1 1 1 1 
36	36	41	0 1 1 1 
111	112	36	1 1 1 0 
32	41	36	1 0 1 0 
188	192	11	1 0 0 0 
22	24	9	0 1 0 0 
98	99	17	0 1 0 1 
130	130	24	1 1 1 0 
200	209	3	0 1 1 0 
161	164	9	0 1 0 1 
105	106	13	0 0 0 0 
9	16	11	1 1 0 1 
119	127	27	1 1 1 1 
8	11	50	0 0 1 1 
148	154	41	0 1 0 0 
95	95	38	0 1 1 0 
15	20	13	1 0 1 0 
51	52	50	1 0 1 0 
184	184	2	0 0 0 1 
250	252	3	0 0 1 0 
161	164	44	1 1 0 1 
148	155	11	1 1 1 1 
148	154	22	0 0 1 1 
192	199	30	0 1 1 1 
129	131	26	1 1 0 0 
174	181	37	0 0 0 0 
179	185	6	1 1 0 1 
30	32	34	1 0 1 1 
172	178	15	1 1 1 0 
236	237	47	1 0 0 1 
188	196	43	0 0 0 0 
113	113	37	1 0 0 1 
55	60	4	1 0 1 1 
87	89	50	0 1 0 0 
243	246	12	0 1 1 0 
90	91	28	1 1 1 1 
37	44	34	1 1 0 1 
85	94	5	1 0 1 0 
16	21	26	1 0 0 1 
141	149	22	1 1 1 0 
237	243	28	1 0 0 0 
116	122	19	0 1 0 0 
107	114	12	1 1 0 0 
90	96	4	0 1 1 1 
104	109	2	1 1 0 1 
161	166	44	1 1 0 1 
222	229	23	1 0 1 1 
81	87	11	1 1 1 0 
115	122	17	0 0 1 1 
117	119	2	0 0 1 1 
163	168	12	0 0 1 1 
130	134	24	0 0 1 1 
120	126	5	0 1 1 0 
120	124	24	1 1 0 1 
13	15	23	1 1 0 0 
203	206	44	0 1 1 1 
56	56	46	0 0 1 0 
145	150	36	1 1 1 0 
164	172	30	0 1 1 0 
222	228	4	1 0 1 0 
103	112	30	1 0 0 0 
58	58	18	1 1 0 0 
47	47	45	0 1 0 1 
153	162	0	0 1 0 1 
84	86	48	1 0 1 1 
131	135	47	1 1 1 0 
91	96	19	1 1 0 0 
111	120	17	0 0 0 1 
98	99	43	1 0 1 0 
164	171	42	1 0 0 0 
243	247	18	0 1 0 1 
70	71	9	0 1 1 1 
189	192	44	1 0 1 0 
189	192	50	1 1 1 1 
21	21	22	1 1 0 0 
231	238	17	1 0 1 1 
189	198	19	0 0 0 0 
90	95	46	0 0 0 0 
47	51	40	0 1 1 1 
84	89	29	1 1 1 1 
250	258	49	1 1 1 0 
44	48	39	1 1 0 0 
232	234	11	1 1 1 1 
205	214	32	0 0 1 1 
210	211	38	0 1 1 0 
239	241	14	1 1 1 1 
84	85	49	0 1 0 1 
44	44	12	0 1 0 1 
39	43	33	0 1 0 0 
54	62	21	0 1 0 0 
203	212	35	1 0 1 1 
142	144	45	0 1 1 0 
112	116	9	1 1 0 1 
79	86	38	1 1 1 1 
78	84	20	0 1 0 0 
19	22	13	0 1 0 0 
75	81	26	1 1 0 0 
10	17	33	1 0 0 0 
120	128	12	0 0 1 1 
38	47	36	1 0 0 1 
186	194	40	1 1 0 1 
120	126	41	0 1 1 0 
21	25	5	1 1 1 0 
120	121	21	1 1 0 0 
144	152	19	1 1 0 0 
50	53	48	0 1 1 1 
117	123	34	0 1 1 0 
199	203	43	0 0 0 0 
111	112	41	0 1 1 1 
212	212	4	1 0 0 0 
97	106	30	0 0 1 0 
114	114	18	1 0 1 0 
59	68	49	1 0 1 0 
232	234	26	1 1 0 0 
98	101	11	1 0 1 1 
33	42	22	0 1 0 0 
22	31	47	0 1 1 0 
55	63	22	0 1 1 1 
21	22	28	0 1 1 0 
154	158	4	1 0 0 1 
183	188	4	1 0 1 1 
125	130	6	1 1 0 1 
0	8	5	0 0 1 0 
10	14	28	0 1 1 0 
215	222	6	0 1 1 1 
53	58	21	0 0 0 1 
163	164	2	1 1 0 1 
84	86	24	0 1 0 1 
122	130	46	0 1 0 1 
87	87	2	1 1 1 0 
53	56	40	1 1 1 1 
195	202	26	0 1 0 0 
152	155	16	0 0 1 0 
183	191	33	1 1 1 0 
178	187	43	0 0 0 0 
63	68	25	1 1 1 1 
124	124	4	1 1 1 1 
211	211	37	1 0 1 1 
98	98	9	0 0 1 0 
26	26	25	0 0 0 0 
188	188	19	0 1 1 1 
114	114	25	1 1 0 0 
78	79	13	1 1 1 0 
42	43	18	1 0 0 1 
194	202	33	1 1 1 0 
175	177	10	0 1 0 0 
222	229	15	0 1 1 1 
16	16	24	1 0 1 1 
67	76	32	1 1 1 1 
81	83	17	0 0 1 0 
11	15	9	1 0 1 1 
0	3	6	1 0 1 1 
22	24	39	0 0 0 0 
32	39	1	0 0 1 0 
188	195	29	0 0 1 1 
124	125	49	0 1 1 0 
32	33	3	1 0 1 1 
101	102	33	1 1 0 0 
219	220	38	0 0 0 0 
138	146	27	1 0 0 0 
120	125	11	1 0 1 0 
37	44	17	1 0 0 0 
211	219	29	1 1 0 1 
51	56	4	1 1 0 0 
216	216	16	0 1 0 0 
14	15	26	0 1 0 0 
54	54	25	0 1 1 1 
179	183	17	1 1 1 1 
46	47	44	1 1 0 1 
206	214	15	0 1 0 1 
181	181	34	0 1 0 0 
94	103	27	0 0 1 1 
22	25	3	1 0 1 0 
75	81	41	0 1 1 1 
186	192	11	1 1 1 1 
119	127	1	0 0 0 0 
103	105	35	1 1 0 1 
91	91	35	1 1 0 1 
107	111	46	1 1 1 1 
0	2	47	1 1 0 1 
149	154	2	1 0 1 0 
137	143	20	1 1 0 1 
3	8	36	1 1 0 1 
134	141	43	1 0 1 0 
224	224	25	0 1 0 0 
157	161	26	1 1 0 1 
78	80	12	1 0 0 0 
141	142	13	1 0 0 0 
121	129	47	0 0 1 0 
111	118	10	0 1 0 1 
59	68	44	1 1 0 1 
170	172	35	0 0 1 1 
247	255	0	0 1 0 0 
221	222	13	1 1 0 1 
162	163	39	0 1 1 1 
28	32	2	1 0 1 1 
142	150	19	0 0 1 1 
29	32	42	0 0 1 0 
195	201	45	1 1 0 0 
197	203	13	0 0 0 0 
181	181	13	0 1 1 0 
82	84	12	1 0 1 1 
131	133	48	0 0 1 0 
35	40	24	0 1 0 1 
249	258	11	1 0 1 1 
208	215	8	0 0 0 1 
186	190	38	1 0 0 1 
74	74	4	0 1 0 1 
48	53	12	1 0 0 0 
28	30	47	0 1 0 0 
16	24	40	1 1 1 0 
222	229	34	0 1 0 1 
6	10	47	0 0 0 0 
223	232	8	1 0 1 1 
60	61	49	1 1 0 1 
154	163	31	0 1 1 1 
74	79	17	1 1 1 0 
139	147	2	0 0 0 1 
3	10	5	1 0 1 1 
230	232	11	0 1 0 1 
108	116	28	1 1 0 1 
159	159	4	1 0 0 1 
114	116	49	0 1 1 1 
123	131	38	0 1 1 1 
204	207	0	0 0 0 0 
26	35	21	1 0 0 0 
218	226	36	0 0 1 0 
73	75	39	0 1 1 0 
161	165	38	1 0 1 0 
28	30	6	0 0 0 0 
143	148	4	1 1 0 1 
91	98	29	0 1 1 0 
118	120	43	1 1 0 1 
51	54	43	1 1 1 0 
174	178	10	0 0 1 0 
140	147	43	0 0 1 0 
122	128	20	1 1 0 0 
149	150	49	1 1 0 1 
25	32	1	1 1 1 0 
129	136	8	0 1 0 1 
25	25	38	0 0 0 0 
42	47	3	1 0 1 1 
114	115	20	0 0 0 0 
110	110	41	0 1 1 1 
77	85	18	1 0 1 1 
84	84	11	0 1 1 0 
146	152	35	1 0 1 1 
81	86	31	1 1 1 1 
144	144	2	0 0 0 0 
123	125	28	0 1 0 1 
227	231	40	1 1 0 0 
58	65	19	0 0 1 1 
85	91	41	1 1 0 1 
187	190	3	0 0 1 0 
37	46	48	1 1 1 1 
152	152	12	0 0 0 0 
167	169	31	0 1 1 1 
132	134	35	1 0 1 1 
87	96	8	0 0 1 0 
218	223	29	1 0 1 1 
220	229	18	0 1 0 0 
37	37	45	1 1 0 0 
194	202	12	1 0 0 1 
40	47	11	1 1 1 0 
132	138	10	0 1 1 1 
189	196	17	0 0 0 1 
191	192	4	1 0 1 0 
173	182	29	1 0 1 1 
96	96	24	0 1 0 0 
72	75	7	1 1 0 0 
146	147	49	0 1 1 1 
249	255	39	0 0 0 1 
28	34	31	1 1 0 0 
237	243	0	0 0 0 0 
207	211	41	0 1 0 1 
3	9	46	0 1 1 1 
180	186	16	1 1 1 0 
101	107	25	0 1 1 1 
1	10	6	1 1 0 0 
162	165	7	1 0 0 1 
106	111	48	0 0 1 1 
21	30	15	1 1 0 1 
33	39	19	1 1 1 1 
116	117	32	0 0 0 0 
203	206	8	1 1 1 1 
12	16	34	1 1 0 1 
230	237	7	1 0 0 1 
90	95	16	1 0 0 0 
200	200	42	1 0 1 0 
227	235	28	1 0 1 0 
181	186	21	1 0 1 1 
150	158	17	0 1 1 0 
140	146	14	1 1 0 0 
66	67	38	0 0 0 1 
181	188	43	0 1 1 0 
22	23	27	0 0 0 0 
216	223	8	0 1 0 0 
47	48	31	1 0 1 0 
125	128	4	0 1 1 1 
151	153	12	1 1 1 1 
90	90	11	0 1 1 1 
226	234	3	0 0 1 0 
138	143	24	0 1 0 0 
15	22	21	1 1 0 1 
63	67	12	1 1 0 0 
93	96	45	1 1 1 0 
173	180	34	1 1 1 1 
189	197	3	0 1 0 1 
37	39	33	0 1 0 1 
180	182	25	1 0 1 1 
140	142	38	1 1 0 0 
173	178	28	1 1 0 0 
84	84	13	0 1 0 0 
236	243	26	0 0 0 0 
211	213	29	1 1 0 1 
64	68	17	1 1 1 1 
139	148	43	0 0 0 0 
225	231	41	0 0 0 1 
135	137	47	0 0 0 0 
98	105	8	0 0 0 0 
173	180	32	1 1 0 0 
111	118	3	1 1 1 0 
186	189	4	0 0 1 1 
143	143	46	1 1 1 0 
194	203	46	0 0 1 1 
99	100	46	1 1 1 0 
138	138	3	0 1 1 1 
214	218	35	1 1 1 0 
2	7	47	0 1 1 0 
21	29	16	1 1 0 0 
64	68	39	1 0 0 1 
219	219	32	1 1 1 0 
226	232	13	0 1 0 0 
223	225	20	0 0 0 0 
10	12	34	1 0 0 0 
182	186	15	0 1 1 1 
179	180	25	1 0 1 1 
179	182	2	0 0 0 0 
115	122	32	0 1 1 0 
139	146	18	0 0 0 1 
4	5	29	1 0 0 1 
124	124	11	1 0 0 0 
70	75	38	0 1 0 1 
5	10	46	0 1 0 1 
112	116	22	0 1 0 0 
227	230	9	0 0 0 1 
116	120	25	0 1 0 0 
1	7	45	0 0 1 0 
25	25	37	0 0 1 0 
18	26	24	1 0 0 0 
98	107	27	0 0 0 0 
11	18	34	1 0 0 1 
201	209	45	0 0 1 0 
144	144	20	1 0 0 1 
86	93	5	1 0 1 0 
3	6	13	0 1 1 1 
203	212	43	1 0 1 0 
162	168	38	1 0 0 0 
0	3	43	1 1 0 0 
178	183	5	1 1 0 1 
125	130	15	0 1 1 0 
246	249	35	0 1 1 0 
156	165	36	0 0 1 1 
241	246	14	0 0 1 0 
1	2	37	1 0 1 0 
69	70	9	0 1 1 1 
88	94	21	0 1 1 0 
64	72	25	0 1 1 1 
212	215	38	1 0 1 0 
166	169	36	0 1 0 0 
72	75	1	1 0 1 1 
51	52	4	1 1 1 1 
232	240	0	1 1 1 0 
222	228	39	0 1 1 0 
84	88	4	1 0 0 1 
17	19	48	1 1 0 1 
69	71	48	0 0 1 0 
22	28	49	1 0 0 0 
207	208	3	0 0 1 0 
116	118	16	0 0 1 1 
135	138	31	0 0 0 0 
14	20	10	1 1 1 1 
129	133	17	0 0 1 1 
193	198	25	1 0 0 1 
5	11	41	1 1 0 1 
83	91	18	1 0 1 1 
1	9	15	0 1 1 1 
82	83	21	1 1 1 0 
143	150	7	0 1 1 0 
18	26	15	1 0 1 1 
211	219	1	0 1 0 1 
57	66	37	1 0 1 0 
185	189	34	1 0 1 0 
90	92	8	0 1 1 1 
151	151	8	0 0 0 0 
61	67	32	1 0 0 0 
188	194	40	1 0 0 0 
34	39	1	0 0 1 1 
8	16	14	1 1 1 0 
100	103	18	0 1 1 1 
17	18	39	1 1 0 0 
31	34	49	1 1 1 1 
170	173	24	0 0 1 1 
187	195	41	1 1 1 1 
14	23	29	0 1 1 1 
125	132	47	1 0 1 0 
187	194	38	1 1 0 0 
118	121	29	0 0 0 1 
140	148	32	1 0 1 1 
104	108	10	1 0 1 1 
198	207	47	0 1 1 1 
219	219	17	1 1 1 1 
61	61	12	1 0 1 0 
19	24	15	0 1 0 1 
241	247	44	0 0 0 1 
40	47	14	1 0 1 0 
105	109	2	1 1 1 0 
74	76	0	0 0 1 0 
149	157	22	1 0 1 1 
104	108	20	1 0 0 1 
194	202	8	1 1 0 1 
44	51	21	1 1 1 1 
250	259	5	1 0 1 0 
160	169	49	0 0 0 1 
196	201	22	0 1 0 1 
36	37	16	1 1 1 1 
26	29	39	1 0 0 0 
189	194	9	1 1 1 0 
153	161	42	0 0 0 1 
182	188	21	1 1 1 0 
27	33	30	1 1 0 0 
106	111	43	0 1 0 0 
42	43	50	0 0 0 0 
84	86	14	0 0 0 0 
49	52	24	0 0 1 0 
75	83	43	1 0 0 1 
236	241	26	1 0 0 1 
229	237	37	0 0 1 1 
239	246	35	1 1 1 0 
112	115	26	0 0 1 1 
101	105	24	0 0 1 0 
85	93	3	0 0 1 1 
16	22	16	0 1 1 1 
107	115	12	0 0 0 0 
120	128	9	1 0 1 0 
231	234	19	0 0 0 0 
19	20	37	1 1 1 0 
149	157	15	0 1 1 0 
153	156	9	1 0 1 1 
209	211	28	0 1 0 1 
209	216	36	0 1 0 0 
241	241	15	1 0 1 0 
145	149	1	1 1 1 0 
158	160	47	0 0 0 1 
44	45	18	0 0 1 1 
29	37	42	1 0 0 0 
239	242	15	1 0 0 0 
183	191	2	1 0 0 0 
76	78	25	1 1 1 1 
26	28	24	1 0 0 0 
145	145	39	1 0 1 1 
10	14	15	0 0 0 1 
36	40	26	0 1 0 1 
64	73	32	1 1 0 1 
193	193	15	1 1 0 1 
157	163	16	0 0 0 1 
98	105	11	1 0 1 1 
16	22	39	0 0 0 1 
224	228	27	0 1 0 0 
38	43	22	1 0 0 0 
65	65	32	0 1 0 1 
75	81	37	0 1 1 1 
84	85	13	1 0 1 1 
236	241	38	0 1 1 1 
0	0	48	0 1 0 0 
91	99	42	0 1 0 1 
105	106	37	0 0 0 1 
1	10	30	1 1 0 0 
10	11	15	0 0 0 0 
81	89	28	1 1 0 1 
117	119	14	1 0 0 1 
242	242	43	0 0 1 0 
201	208	29	0 1 1 1 
40	43	13	1 0 0 0 
89	94	44	1 1 0 1 
244	244	11	0 1 1 0 
15	15	31	1 1 1 1 
25	28	37	0 1 1 1 
38	43	33	0 0 1 0 
98	105	17	1 1 1 0 
238	247	9	0 1 1 0 
173	181	49	0 0 0 1 
206	210	39	1 1 1 1 
85	94	35	1 0 1 1 
62	66	37	0 0 1 0 
50	52	2	1 1 1 0 
89	97	0	0 1 1 0 
219	227	13	1 0 0 1 
207	208	44	0 0 0 0 
205	206	11	0 1 0 0 
158	159	20	0 0 1 1 
246	251	7	0 1 1 1 
34	41	35	1 0 0 1 
111	113	6	1 0 1 1 
44	51	43	1 1 1 1 
12	15	4	0 0 1 0 
191	194	38	1 0 0 0 
147	154	25	0 1 0 0 
224	227	18	1 0 0 0 
240	248	17	1 0 0 0 
119	121	39	0 1 0 0 
202	205	15	1 0 0 1 
107	109	23	0 1 1 1 
204	204	35	1 1 0 0 
114	119	49	1 0 1 0 
70	71	39	0 1 0 1 
62	69	9	0 1 1 0 
175	180	11	1 0 0 0 
162	171	37	1 0 0 0 
97	102	37	0 1 0 0 
150	154	1	0 1 0 0 
32	40	15	0 1 0 1 
186	191	4	1 0 1 0 
68	68	35	0 0 1 1 
246	253	37	1 1 1 1 
115	118	31	0 0 1 1 
218	220	9	0 0 1 1 
214	218	47	0 1 1 1 
103	105	33	0 1 1 1 
68	73	34	1 0 1 1 
93	99	49	1 0 1 1 
90	99	39	0 0 0 1 
140	148	33	0 1 1 0 
35	38	21	1 0 1 0 
230	233	27	1 0 1 1 
123	125	35	0 0 1 0 
163	166	10	1 0 0 0 
91	94	41	0 1 1 1 
71	75	29	1 1 1 0 
246	248	43	1 1 0 1 
141	148	45	1 1 1 1 
113	115	41	0 1 1 1 
80	87	37	1 0 0 0 
83	89	41	1 0 1 0 
102	109	41	0 1 0 0 
84	84	14	1 0 0 0 
242	251	46	1 1 0 1 
223	223	28	0 1 1 1 
169	177	47	0 1 1 1 
173	179	6	0 0 0 0 
133	138	44	1 0 1 1 
117	123	50	1 1 0 0 
86	89	19	0 1 1 1 
85	89	33	0 0 1 1 
20	23	21	0 1 1 1 
59	59	50	0 0 1 1 
234	235	30	1 1 1 1 
126	126	47	0 0 1 0 
27	31	8	0 1 1 1 
137	142	23	1 1 0 1 
111	116	30	0 1 0 1 
61	68	10	0 0 0 1 
198	203	27	0 0 1 0 
176	184	18	0 1 0 1 
127	129	43	0 0 1 0 
8	17	0	1 0 1 1 
116	120	47	1 0 0 1 
115	115	0	0 1 0 0 
126	126	1	1 0 0 0 
196	202	27	1 0 1 0 
186	187	13	1 0 0 0 
67	70	40	0 1 0 1 
8	12	50	1 1 1 0 
62	68	46	0 1 0 0 
158	164	25	1 0 0 1 
87	94	8	1 0 0 1 
41	43	21	1 0 1 1 
226	232	8	0 1 1 1 
150	154	28	0 0 0 0 
8	12	22	1 1 1 1 
228	229	2	1 1 0 0 
12	14	47	1 1 0 1 
179	179	47	1 1 0 0 
192	192	22	1 0 1 0 
200	209	33	1 0 0 0 
142	150	30	0 0 1 1 
224	231	34	1 1 1 0 
81	85	27	1 0 0 1 
241	248	47	1 1 0 0 
155	161	26	0 0 0 0 
40	47	18	0 0 0 0 
217	218	32	1 1 1 0 
66	67	15	0 1 0 0 
8	13	3	0 1 0 0 
116	118	39	0 1 0 1 
38	47	10	1 0 0 0 
236	242	9	1 1 0 1 
41	49	45	1 0 1 0 
54	54	44	1 1 0 0 
238	240	47	0 0 0 1 
160	161	22	0 0 0 0 
73	73	25	1 1 1 1 
146	155	43	1 0 0 1 
0	8	26	0 0 0 0 
0	8	42	1 1 1 0 
146	154	22	1 1 0 1 
118	119	22	0 1 1 0 
16	22	2	0 0 0 1 
117	121	44	1 0 1 1 
33	33	42	1 1 0 1 
194	194	47	1 0 0 1 
184	187	2	1 0 0 0 
65	73	33	0 1 0 0 
162	167	21	1 1 0 1 
8	8	26	1 0 0 0 
28	37	39	1 0 1 0 
169	177	37	0 0 0 1 
94	97	48	0 1 0 0 
29	29	38	1 0 1 1 
187	187	20	0 1 0 1 
200	203	3	1 0 0 1 
239	248	30	0 1 1 1 
227	230	19	1 0 1 0 
206	208	50	0 1 1 0 
242	247	16	1 0 0 0 
213	221	26	0 1 1 1 
41	45	42	1 1 0 0 
100	102	48	1 0 0 0 
43	46	12	0 0 1 0 
111	111	38	1 1 0 1 
242	251	1	1 0 1 1 
141	150	46	0 0 1 1 
2	5	46	1 0 0 1 
250	257	4	1 0 0 1 
74	75	48	1 1 0 1 
117	124	40	1 1 0 1 
55	58	17	1 0 0 1 
29	30	1	0 1 0 0 
187	194	27	1 0 0 1 
201	209	4	1 0 1 1 
127	127	29	1 1 0 1 
214	218	30	0 1 0 0 
155	155	42	1 0 1 1 
91	93	30	0 0 0 0 
111	113	1	0 1 0 0 
29	37	20	0 1 0 1 
245	246	22	1 1 1 1 
80	80	15	0 0 0 0 
188	195	28	1 0 1 1 
86	95	26	0 1 1 1 
229	231	34	1 0 0 0 
28	34	18	0 0 1 0 
217	217	6	0 0 1 0 
249	250	35	1 1 0 0 
34	43	28	1 1 0 1 
169	172	40	0 0 0 0 
244	253	43	0 1 1 0 
153	161	34	1 0 0 0 
213	218	42	0 0 0 1 
96	105	15	1 1 0 0 
240	240	13	1 1 0 0 
108	108	48	0 1 1 0 
181	190	42	0 0 0 1 
122	123	23	1 1 1 0 
217	226	3	0 1 0 1 
29	37	42	1 0 1 1 
43	48	50	0 1 1 1 
116	123	41	0 0 0 0 
167	173	5	1 0 1 0 
3	5	12	1 1 1 1 
176	176	33	1 0 1 0 
119	128	17	1 0 0 1 
82	91	40	1 1 1 1 
218	220	0	0 1 1 0 
75	83	13	0 1 0 0 
162	164	5	1 0 1 1 
188	189	40	0 1 0 1 
222	225	25	1 1 1 0 
23	30	22	0 1 0 1 
89	89	2	1 1 0 1 
199	206	8	0 0 0 1 
15	19	39	0 0 1 0 
215	218	29	1 0 1 1 
22	29	28	0 0 1 0 
178	187	9	0 1 0 1 
132	139	33	1 0 0 0 
27	33	21	0 0 1 1 
71	74	0	0 1 1 1 
6	14	49	1 0 1 1 
248	255	10	1 1 0 1 
21	28	22	1 0 1 1 
241	247	33	0 0 0 1 
135	144	45	0 0 1 0 
62	71	39	0 0 1 1 
152	153	20	0 0 1 1 
122	127	0	1 0 0 1 
232	234	1	0 1 1 0 
70	72	48	0 0 1 1 
44	47	48	0 1 1 0 
5	9	46	1 0 0 1 
111	116	17	1 1 0 0 
125	126	50	0 1 0 0 
31	35	3	1 0 1 0 
101	101	47	1 1 1 1 
226	230	38	1 1 0 0 
84	93	20	1 1 0 1 
90	96	42	0 0 1 1 
79	84	30	0 1 0 1 
163	164	1	1 0 1 1 
165	174	18	0 1 1 0 
29	36	7	1 0 0 1 
114	119	50	1 1 1 1 
13	14	1	0 1 1 0 
89	98	2	0 0 1 1 
36	37	18	1 0 1 0 
39	45	41	1 0 0 1 
120	126	13	1 1 1 1 
15	17	3	0 0 0 1 
39	45	13	1 1 1 0 
27	33	24	1 1 0 1 
49	53	50	0 0 0 0 
117	121	10	1 1 0 1 
73	77	25	0 0 1 0 
46	48	14	1 0 1 0 
33	36	14	1 0 1 1 
91	94	29	1 1 1 0 
225	231	38	1 1 0 1 
87	88	28	1 0 1 1 
216	216	12	0 1 1 1 
221	225	31	0 0 0 0 
92	101	4	1 0 0 0 
137	143	1	1 0 1 1 
184	185	22	1 1 1 0 
26	33	6	1 1 0 1 
146	151	9	1 1 1 0 
83	85	20	0 0 0 0 
59	65	30	0 1 1 1 
69	77	13	0 1 1 1 
165	174	48	1 1 0 1 
98	107	16	0 1 1 0 
37	37	21	1 0 1 1 
102	105	38	1 0 1 0 
102	111	35	1 1 1 1 
67	70	50	0 1 1 0 
116	124	26	0 0 0 1 
31	32	33	1 0 0 1 
179	187	30	0 1 0 1 
40	49	27	0 0 1 0 
100	106	9	1 0 1 0 
6	9	46	0 0 1 0 
151	154	31	0 0 1 1 
169	169	3	1 0 1 1 
1	5	46	0 1 0 0 
107	111	5	1 0 1 1 
249	249	41	0 1 1 0 
167	173	21	1 1 1 1 
232	238	12	1 1 0 0 
178	181	8	1 1 1 0 
115	121	19	0 1 0 0 
69	76	21	1 1 0 1 
174	174	48	0 1 1 0 
92	96	20	0 0 1 1 
53	60	30	0 0 1 0 
162	162	36	0 0 1 0 
229	232	43	1 0 1 1 
25	28	45	0 1 1 0 
149	152	49	0 0 1 0 
85	87	15	1 0 1 1 
67	68	48	1 1 1 1 
178	182	8	1 0 1 0 
71	77	37	0 1 1 0 
41	48	27	0 1 1 1 
25	33	47	0 0 0 0 
216	219	37	0 1 0 1 
243	243	12	1 1 0 0 
147	155	38	0 0 1 1 
177	184	18	0 1 0 1 
242	243	40	1 1 0 1 
210	218	10	0 1 0 0 
223	225	36	0 0 0 1 
202	207	0	1 0 0 1 
130	130	43	1 1 0 0 
214	216	2	0 0 0 0 
246	253	26	1 0 0 0 
5	12	5	0 1 0 1 
69	75	31	1 0 0 0 
53	62	9	1 0 0 1 
96	100	19	1 0 0 0 
241	246	38	0 1 0 0 
67	67	38	0 1 0 0 
7	9	47	1 1 1 1 
211	219	42	1 0 0 1 
20	23	0	0 0 1 0 
169	171	39	0 1 1 0 
211	213	36	1 1 1 0 
143	148	50	0 1 0 0 
123	129	7	1 1 0 0 
162	167	45	1 1 0 1 
41	45	50	0 0 0 1 
99	107	49	1 1 0 1 
7	9	11	0 1 0 1 
168	177	35	0 0 0 0 
108	115	7	1 0 0 0 
79	88	41	0 1 1 1 
121	129	21	1 1 1 1 
211	215	21	1 0 1 1 
104	104	21	0 1 1 0 
231	234	4	1 0 1 0 
198	199	21	1 0 1 1 
241	248	19	1 1 0 0 
152	152	43	1 0 0 0 
138	139	45	1 1 1 0 
177	179	50	1 1 0 0 
135	140	47	1 1 0 1 
136	140	18	1 0 0 0 
